Date,Dividend
2013-12-12 00:00:00-05:00,0.13
2014-03-13 00:00:00-04:00,0.13
2014-06-12 00:00:00-04:00,0.13
2014-09-12 00:00:00-04:00,0.13
2014-12-12 00:00:00-05:00,0.13
2015-03-13 00:00:00-04:00,0.13
2015-06-12 00:00:00-04:00,0.15
2015-09-14 00:00:00-04:00,0.15
2015-12-14 00:00:00-05:00,0.15
2016-03-14 00:00:00-04:00,0.17
2016-06-14 00:00:00-04:00,0.17
2016-09-14 00:00:00-04:00,0.17
2016-12-13 00:00:00-05:00,0.17
2017-03-14 00:00:00-04:00,0.2
2017-06-14 00:00:00-04:00,0.2
2017-09-14 00:00:00-04:00,0.2
2017-12-13 00:00:00-05:00,0.2
2018-03-14 00:00:00-04:00,0.24
2018-06-13 00:00:00-04:00,0.24
2018-09-12 00:00:00-04:00,0.24
2018-12-13 00:00:00-05:00,0.24
2019-03-14 00:00:00-04:00,0.275
2019-06-13 00:00:00-04:00,0.275
2019-09-13 00:00:00-04:00,0.275
2019-12-13 00:00:00-05:00,0.275
2020-03-16 00:00:00-04:00,0.3
2020-06-15 00:00:00-04:00,0.3
2020-09-15 00:00:00-04:00,0.3
2020-12-15 00:00:00-05:00,0.3
2021-03-16 00:00:00-04:00,0.33
2021-06-15 00:00:00-04:00,0.33
2021-09-15 00:00:00-04:00,0.33
2021-12-16 00:00:00-05:00,0.33
2022-03-16 00:00:00-04:00,0.38
2022-06-14 00:00:00-04:00,0.38
2022-09-15 00:00:00-04:00,0.38
2022-12-14 00:00:00-05:00,0.38
2023-03-16 00:00:00-04:00,0.42
2023-06-14 00:00:00-04:00,0.42
2023-09-14 00:00:00-04:00,0.42
2023-12-13 00:00:00-05:00,0.42
2024-03-14 00:00:00-04:00,0.45
2024-06-13 00:00:00-04:00,0.45
2024-09-16 00:00:00-04:00,0.45
2024-12-16 00:00:00-05:00,0.45
