Date,Dividend
2019-05-17 00:00:00-04:00,0.23
2019-09-03 00:00:00-04:00,0.23
2020-03-03 00:00:00-05:00,0.23
2020-09-01 00:00:00-04:00,0.23
2021-03-09 00:00:00-05:00,0.23
2021-08-31 00:00:00-04:00,0.24
2022-03-01 00:00:00-05:00,0.24
2022-08-30 00:00:00-04:00,0.25
2023-02-28 00:00:00-05:00,0.25
2023-08-29 00:00:00-04:00,0.26
2024-03-05 00:00:00-05:00,0.26
2024-09-04 00:00:00-04:00,0.27
