Date,Dividend
2014-03-18 00:00:00-04:00,0.35
2014-06-18 00:00:00-04:00,0.35
2014-09-17 00:00:00-04:00,0.35
2014-12-17 00:00:00-05:00,0.82
2015-03-18 00:00:00-04:00,0.82
2015-06-17 00:00:00-04:00,0.82
2015-09-16 00:00:00-04:00,0.82
2015-12-16 00:00:00-05:00,0.885
2016-03-16 00:00:00-04:00,0.885
2016-06-15 00:00:00-04:00,0.885
2016-09-14 00:00:00-04:00,0.885
2016-12-14 00:00:00-05:00,0.95
2017-03-15 00:00:00-04:00,0.95
2017-06-14 00:00:00-04:00,0.95
2017-09-14 00:00:00-04:00,0.95
2017-12-14 00:00:00-05:00,1.05
2018-03-15 00:00:00-04:00,1.05
2018-06-14 00:00:00-04:00,1.05
2018-09-13 00:00:00-04:00,1.05
2018-12-13 00:00:00-05:00,1.125
2019-03-14 00:00:00-04:00,1.125
2019-06-13 00:00:00-04:00,1.125
2019-09-12 00:00:00-04:00,1.125
2019-12-12 00:00:00-05:00,1.2
2020-03-12 00:00:00-04:00,1.2
2020-06-11 00:00:00-04:00,1.2
2020-09-14 00:00:00-04:00,1.2
2020-12-14 00:00:00-05:00,1.33
2021-03-12 00:00:00-05:00,1.33
2021-06-11 00:00:00-04:00,1.33
2021-09-14 00:00:00-04:00,1.33
2021-12-14 00:00:00-05:00,1.47
2022-03-14 00:00:00-04:00,1.47
2022-06-14 00:00:00-04:00,1.47
2022-09-14 00:00:00-04:00,1.47
2022-12-14 00:00:00-05:00,1.565
2023-03-14 00:00:00-04:00,1.565
2023-06-14 00:00:00-04:00,1.565
2023-09-14 00:00:00-04:00,1.565
2023-12-14 00:00:00-05:00,1.565
2024-03-14 00:00:00-04:00,1.565
2024-06-14 00:00:00-04:00,1.565
2024-09-13 00:00:00-04:00,1.565
2024-12-13 00:00:00-05:00,1.565
